startTimestamp,hausverbrauch_v,solarproduktion_v,batterie_ladezustand_p,batterie_laden_v,batterie_entladen_v,netz_einspeisung_v,netz_bezug_v,netz_bezug_p,eigenstrom_p,eigenstrom_v,kosten_strompreis_e,kosten_einspeisepreis_e,kosten_strom_g,kosten_einspeise_g,batterie_einsparung_v
2023-08-29 11:00:00,0.1906,1.3601,0.75376,0.9701,0.0001,0.002,0.0019,0.0004,0.989882,0.188696,0.2974,0.082,0.0561,0.0002,0
2023-08-29 12:00:00,0.2151,2.0807,0.89201,1.6616,0.0,0.0021,0.0019,0.0004,0.990979,0.213153,0.2974,0.082,0.0634,0.0002,0
2023-08-29 13:00:00,0.136,2.7558,1.0,2.404,0.0029,0.0067,0.0041,0.0006,0.969992,0.131949,0.2974,0.082,0.0392,0.0005,0
2023-08-29 14:00:00,0.1156,0.2485,1.0,0.0,0.0131,0.0068,0.0008,0.0001,0.993285,0.114849,0.2974,0.082,0.0342,0.0006,0
2023-08-29 15:00:00,0.1464,0.2866,1.0,0.0003,0.013,0.0069,0.001,0.0001,0.993343,0.145432,0.2974,0.082,0.0433,0.0006,0
2023-08-29 16:00:00,0.2031,0.3449,1.0,0.0,0.013,0.0067,0.0006,0.0001,0.996802,0.202444,0.2974,0.082,0.0602,0.0005,0
2023-08-29 17:00:00,0.6338,0.7861,1.0,0.0002,0.0131,0.008,0.0022,0.0014,0.996578,0.631675,0.2974,0.082,0.1879,0.0007,0
2023-08-29 18:00:00,0.1141,0.2499,1.0,0.0,0.0131,0.0066,0.0006,0.0001,0.994812,0.113471,0.2974,0.082,0.0337,0.0005,0
2023-08-29 19:00:00,0.1117,0.2485,1.0,0.0001,0.013,0.0066,0.0007,0.0001,0.994004,0.111049,0.2974,0.082,0.033,0.0005,0
2023-08-29 20:00:00,0.1754,0.3154,1.0,0.0002,0.0131,0.0069,0.001,0.0002,0.994254,0.174398,0.2974,0.082,0.0519,0.0006,0
2023-08-29 21:00:00,0.19,0.2362,0.99991,0.0063,0.0798,0.0043,0.0017,0.0003,0.990906,0.188241,0.2974,0.082,0.056,0.0004,0
2023-08-29 22:00:00,0.5913,0.0153,0.99654,0.0012,0.6768,0.0031,0.0056,0.0033,0.990476,0.585619,0.2974,0.082,0.1742,0.0003,0
2023-08-29 23:00:00,0.112,0.0,0.97968,0.0048,0.1888,0.0038,0.0147,0.0017,0.868452,0.097267,0.2974,0.082,0.0289,0.0003,0
2023-08-30 00:00:00,0.1279,0.0,0.95608,0.0037,0.2084,0.0038,0.0136,0.0017,0.893721,0.114313,0.2974,0.082,0.034,0.0003,0
2023-08-30 01:00:00,0.2006,0.0,0.93247,0.0,0.2975,0.001,0.001,0.0002,0.995055,0.199633,0.2974,0.082,0.0594,0.0001,0
2023-08-30 02:00:00,0.1913,0.0,0.90887,0.0,0.2863,0.001,0.001,0.0002,0.994575,0.190306,0.2974,0.082,0.0566,0.0001,0
2023-08-30 03:00:00,0.5988,0.0,0.84817,0.0026,0.679,0.0033,0.0093,0.0056,0.984389,0.589495,0.2974,0.082,0.1753,0.0003,0
2023-08-30 04:00:00,0.1131,0.0,0.83131,0.0039,0.1879,0.0036,0.0146,0.0017,0.87069,0.098442,0.2974,0.082,0.0293,0.0003,0
2023-08-30 05:00:00,0.1605,0.0,0.81108,0.0023,0.2449,0.0026,0.0087,0.0014,0.945901,0.151847,0.2974,0.082,0.0452,0.0002,0
2023-08-30 06:00:00,0.1886,0.0,0.78411,0.0,0.2806,0.001,0.001,0.0002,0.99451,0.187527,0.2974,0.082,0.0558,0.0001,0
2023-08-30 07:00:00,0.1531,0.0,0.76387,0.0027,0.2345,0.0022,0.0072,0.0011,0.952819,0.145841,0.2974,0.082,0.0434,0.0002,0
2023-08-30 08:00:00,1.1397,0.0,0.65597,0.0013,1.2238,0.0028,0.0062,0.0071,0.994537,1.133492,0.2974,0.082,0.3371,0.0002,0
2023-08-30 09:00:00,0.1187,0.2447,0.6526,0.0212,0.0463,0.0022,0.0037,0.0004,0.968536,0.114953,0.2974,0.082,0.0342,0.0002,0
2023-08-30 10:00:00,0.2059,0.9474,0.69981,0.5422,0.0018,0.002,0.0018,0.0004,0.991142,0.204113,0.2974,0.082,0.0607,0.0002,0
2023-08-30 11:00:00,0.1976,2.1252,0.84143,1.7111,0.0,0.0018,0.0017,0.0003,0.991471,0.195939,0.2974,0.082,0.0583,0.0001,0
2023-08-30 12:00:00,0.125,2.9888,0.99991,2.63,0.0,0.0026,0.0025,0.0003,0.980268,0.122503,0.2974,0.082,0.0364,0.0002,0
2023-08-30 13:00:00,0.1169,0.6776,1.0,0.4067,0.0106,0.0089,0.0029,0.0003,0.975242,0.113981,0.2974,0.082,0.0339,0.0007,0
2023-08-30 14:00:00,0.1744,0.3071,1.0,0.0003,0.0142,0.0075,0.0011,0.0002,0.99345,0.173295,0.2974,0.082,0.0515,0.0006,0
2023-08-30 15:00:00,0.2019,0.3318,1.0,0.0001,0.0199,0.0069,0.0011,0.0002,0.994476,0.200791,0.2974,0.082,0.0597,0.0006,0
2023-08-30 16:00:00,0.171,0.3029,1.0,0.0002,0.0176,0.0084,0.0011,0.0002,0.993548,0.169928,0.2974,0.082,0.0505,0.0007,0
2023-08-30 17:00:00,0.631,0.3781,0.99991,0.0016,0.4205,0.0045,0.0029,0.0018,0.995435,0.62815,0.2974,0.082,0.1868,0.0004,0
2023-08-30 18:00:00,0.1165,0.4691,0.99991,0.2049,0.0177,0.0021,0.0021,0.0002,0.981659,0.114363,0.2974,0.082,0.034,0.0002,0
2023-08-30 19:00:00,0.1936,0.7294,1.0,0.4769,0.0938,0.0038,0.0025,0.0005,0.986938,0.191034,0.2974,0.082,0.0568,0.0003,0
2023-08-30 20:00:00,0.1971,0.3347,1.0,0.0002,0.0177,0.0095,0.0017,0.0003,0.991379,0.195395,0.2974,0.082,0.0581,0.0008,0
2023-08-30 21:00:00,0.1378,0.1581,1.0,0.0,0.0616,0.0023,0.0587,0.0081,0.574176,0.079093,0.2974,0.082,0.0235,0.0002,0
2023-08-30 22:00:00,0.6001,0.0008,0.99991,0.0018,0.6526,0.0027,0.0444,0.0267,0.925982,0.555676,0.2974,0.082,0.1653,0.0002,0
2023-08-30 23:00:00,0.1509,0.0,0.98642,0.0025,0.231,0.0032,0.0114,0.0017,0.924489,0.13954,0.2974,0.082,0.0415,0.0003,0
2023-08-31 00:00:00,0.2006,0.0,0.96282,0.0,0.2957,0.0009,0.0009,0.0002,0.995443,0.19968,0.2974,0.082,0.0594,0.0001,0
2023-08-31 01:00:00,0.179,0.0,0.93584,0.0008,0.2725,0.0016,0.0037,0.0007,0.979267,0.175319,0.2974,0.082,0.0521,0.0001,0
2023-08-31 02:00:00,0.1175,0.0,0.91898,0.0038,0.1933,0.0036,0.0152,0.0018,0.870702,0.10228,0.2974,0.082,0.0304,0.0003,0
2023-08-31 03:00:00,0.6188,0.0,0.85829,0.0025,0.6963,0.0034,0.0102,0.0063,0.983475,0.608617,0.2974,0.082,0.181,0.0003,0
2023-08-31 04:00:00,0.1856,0.0,0.83469,0.0006,0.2767,0.002,0.0041,0.0008,0.977667,0.181479,0.2974,0.082,0.054,0.0002,0
2023-08-31 05:00:00,0.1949,0.0,0.81108,0.0,0.2875,0.001,0.001,0.0002,0.995045,0.19394,0.2974,0.082,0.0577,0.0001,0
2023-08-31 06:00:00,0.1361,0.0,0.79085,0.0031,0.2143,0.0031,0.0116,0.0016,0.914751,0.124521,0.2974,0.082,0.037,0.0003,0
2023-08-31 07:00:00,0.4198,0.0,0.74701,0.003,0.4977,0.0033,0.011,0.0046,0.973905,0.408827,0.2974,0.082,0.1216,0.0003,0
2023-08-31 08:00:00,0.9078,0.0,0.65934,0.0008,0.9953,0.003,0.0047,0.0043,0.994824,0.903083,0.2974,0.082,0.2686,0.0002,0
2023-08-31 09:00:00,0.2,0.1006,0.63911,0.0067,0.2027,0.0012,0.0012,0.0002,0.994193,0.198808,0.2974,0.082,0.0591,0.0001,0
2023-08-31 10:00:00,0.1629,0.9347,0.68632,0.58,0.0036,0.0046,0.0044,0.0007,0.973181,0.158507,0.2974,0.082,0.0471,0.0004,0
2023-08-31 11:00:00,0.1168,2.1234,0.83469,1.7977,0.0,0.0071,0.007,0.0008,0.940159,0.109822,0.2974,0.082,0.0327,0.0006,0
2023-08-31 12:00:00,0.1149,3.138,0.99991,2.7921,0.0,0.0047,0.0045,0.0005,0.960848,0.110438,0.2974,0.082,0.0328,0.0004,0
2023-08-31 13:00:00,0.1958,0.6599,1.0,0.3146,0.0122,0.0081,0.0015,0.0003,0.99222,0.194289,0.2974,0.082,0.0578,0.0007,0
2023-08-31 14:00:00,0.2151,0.3516,1.0,0.0,0.013,0.0066,0.0006,0.0001,0.997031,0.214455,0.2974,0.082,0.0638,0.0005,0
2023-08-31 15:00:00,0.1202,0.2631,1.0,0.0,0.0131,0.0068,0.0006,0.0001,0.994965,0.119645,0.2974,0.082,0.0356,0.0006,0
2023-08-31 16:00:00,0.1909,0.3205,1.0,0.0001,0.0228,0.0063,0.0017,0.0003,0.990992,0.189187,0.2974,0.082,0.0563,0.0005,0
2023-08-31 17:00:00,0.5893,0.7434,1.0,0.0003,0.0137,0.0096,0.001,0.0006,0.998238,0.588212,0.2974,0.082,0.1749,0.0008,0
2023-08-31 18:00:00,0.2013,0.339,1.0,0.0,0.0131,0.0067,0.0006,0.0001,0.996944,0.200697,0.2974,0.082,0.0597,0.0005,0
2023-08-31 19:00:00,0.1559,0.2553,0.99991,0.0085,0.0522,0.0025,0.0015,0.0002,0.990467,0.15442,0.2974,0.082,0.0459,0.0002,0
2023-08-31 20:00:00,0.1167,0.3479,0.99991,0.109,0.0317,0.002,0.0034,0.0004,0.971043,0.113309,0.2974,0.082,0.0337,0.0002,0
2023-08-31 21:00:00,0.5851,0.14,0.99991,0.0189,0.5288,0.0029,0.0038,0.0022,0.993449,0.581292,0.2974,0.082,0.1729,0.0002,0
2023-08-31 22:00:00,0.2033,0.0102,0.9898,0.0002,0.2968,0.0013,0.0016,0.0003,0.992254,0.201769,0.2974,0.082,0.06,0.0001,0
2023-08-31 23:00:00,0.1902,0.0,0.96282,0.0002,0.2857,0.0012,0.0017,0.0003,0.991112,0.188497,0.2974,0.082,0.0561,0.0001,0
2023-09-01 00:00:00,0.434,0.0,0.91898,0.0028,0.5152,0.0039,0.0124,0.0054,0.971441,0.421575,0.2974,0.082,0.1254,0.0003,0
2023-09-01 01:00:00,0.1206,0.0,0.89875,0.0042,0.1964,0.0038,0.0143,0.0017,0.881768,0.106363,0.2974,0.082,0.0316,0.0003,0
2023-09-01 02:00:00,0.171,0.0,0.87852,0.0013,0.2556,0.0026,0.0071,0.0012,0.958398,0.163916,0.2974,0.082,0.0487,0.0002,0
2023-09-01 03:00:00,0.1988,0.0,0.85155,0.0,0.2913,0.0009,0.0009,0.0002,0.995344,0.197918,0.2974,0.082,0.0589,0.0001,0
2023-09-01 04:00:00,0.2133,0.0,0.82794,0.002,0.2979,0.0025,0.0084,0.0018,0.960499,0.204856,0.2974,0.082,0.0609,0.0002,0
2023-09-01 05:00:00,0.5545,0.0,0.77062,0.0026,0.6364,0.0035,0.011,0.0061,0.980202,0.543491,0.2974,0.082,0.1616,0.0003,0
2023-09-01 06:00:00,0.1353,0.0,0.75039,0.003,0.2146,0.0037,0.0133,0.0018,0.90135,0.121964,0.2974,0.082,0.0363,0.0003,0
2023-09-01 07:00:00,0.2002,0.0,0.72678,0.0,0.2912,0.001,0.0009,0.0002,0.995273,0.199241,0.2974,0.082,0.0593,0.0001,0
2023-09-01 08:00:00,1.0591,0.0,0.62225,0.0009,1.1451,0.0031,0.0055,0.0059,0.994767,1.053583,0.2974,0.082,0.3133,0.0003,0
2023-09-01 09:00:00,0.1139,0.2218,0.61551,0.0248,0.0289,0.0023,0.0041,0.0005,0.964085,0.109785,0.2974,0.082,0.0327,0.0002,0
2023-09-01 10:00:00,0.1147,0.8804,0.66272,0.5663,0.0032,0.0022,0.0021,0.0002,0.981906,0.112612,0.2974,0.082,0.0335,0.0002,0
2023-09-01 11:00:00,0.1812,1.2961,0.74364,0.9226,0.0001,0.0024,0.0023,0.0004,0.987306,0.178949,0.2974,0.082,0.0532,0.0002,0
2023-09-01 12:00:00,0.2166,1.1108,0.80097,0.7083,0.0022,0.0013,0.0015,0.0003,0.993017,0.215112,0.2974,0.082,0.064,0.0001,0
2023-09-01 13:00:00,0.1254,0.2722,0.79422,0.0282,0.0086,0.0018,0.0018,0.0002,0.985637,0.123574,0.2974,0.082,0.0368,0.0002,0
2023-09-01 14:00:00,0.1308,0.6773,0.81445,0.3465,0.0031,0.002,0.0019,0.0002,0.985592,0.128866,0.2974,0.082,0.0383,0.0002,0
2023-09-01 15:00:00,0.1701,1.4318,0.87852,1.0644,0.0001,0.0025,0.0024,0.0004,0.985908,0.167728,0.2974,0.082,0.0499,0.0002,0
2023-09-01 16:00:00,0.2001,1.5833,0.94596,1.1913,0.0,0.0015,0.0016,0.0003,0.992015,0.198496,0.2974,0.082,0.059,0.0001,0
2023-09-01 17:00:00,0.6554,1.1828,0.96619,0.4294,0.0751,0.0026,0.0026,0.0017,0.995997,0.652813,0.2974,0.082,0.1941,0.0002,0
2023-09-01 18:00:00,0.115,0.7035,0.99317,0.3862,0.0042,0.0019,0.002,0.0002,0.982995,0.113075,0.2974,0.082,0.0336,0.0002,0
2023-09-01 19:00:00,0.1155,0.4469,1.0,0.1783,0.0108,0.0075,0.001,0.0001,0.991336,0.11453,0.2974,0.082,0.0341,0.0006,0
2023-09-01 20:00:00,0.2027,0.3379,1.0,0.0006,0.0181,0.0091,0.0018,0.0004,0.991106,0.200885,0.2974,0.082,0.0597,0.0007,0
2023-09-01 21:00:00,0.5588,0.2304,0.99991,0.0001,0.4776,0.0063,0.0023,0.0013,0.995921,0.556533,0.2974,0.082,0.1655,0.0005,0
2023-09-01 22:00:00,0.1955,0.0116,0.99991,0.0046,0.2696,0.0044,0.015,0.0029,0.923191,0.180513,0.2974,0.082,0.0537,0.0004,0
2023-09-01 23:00:00,0.1216,0.0,0.98642,0.004,0.1992,0.0039,0.015,0.0018,0.87675,0.106635,0.2974,0.082,0.0317,0.0003,0
2023-09-02 00:00:00,0.176,0.0,0.96282,0.0019,0.2608,0.0025,0.0089,0.0016,0.949654,0.167109,0.2974,0.082,0.0497,0.0002,0
2023-09-02 01:00:00,0.1997,0.0,0.93584,0.0,0.2952,0.0009,0.0009,0.0002,0.995526,0.198825,0.2974,0.082,0.0591,0.0001,0
2023-09-02 02:00:00,0.6112,0.0,0.87515,0.0017,0.7004,0.0028,0.0071,0.0043,0.988425,0.604113,0.2974,0.082,0.1797,0.0002,0
2023-09-02 03:00:00,0.1182,0.0,0.85829,0.0037,0.1982,0.0037,0.0153,0.0018,0.870498,0.102909,0.2974,0.082,0.0306,0.0003,0
2023-09-02 04:00:00,0.1418,0.0,0.83806,0.003,0.2266,0.0035,0.0118,0.0017,0.917149,0.130092,0.2974,0.082,0.0387,0.0003,0
2023-09-02 05:00:00,0.2005,0.0,0.81108,0.0,0.2922,0.0009,0.0009,0.0002,0.995479,0.199563,0.2974,0.082,0.0593,0.0001,0
2023-09-02 06:00:00,0.1638,0.0,0.78748,0.0014,0.2526,0.0021,0.0071,0.0012,0.956626,0.156647,0.2974,0.082,0.0466,0.0002,0
2023-09-02 07:00:00,0.5913,0.0,0.73015,0.0022,0.673,0.0033,0.0094,0.0056,0.984128,0.581958,0.2974,0.082,0.1731,0.0003,0
2023-09-02 08:00:00,0.1175,0.0,0.71329,0.0039,0.1935,0.0038,0.0153,0.0018,0.869973,0.102249,0.2974,0.082,0.0304,0.0003,0
2023-09-02 09:00:00,0.9508,0.3394,0.64586,0.0819,0.8387,0.0028,0.0036,0.0034,0.996246,0.947274,0.2974,0.082,0.2817,0.0002,0
2023-09-02 10:00:00,0.1793,0.9443,0.69643,0.5844,0.0,0.0018,0.0017,0.0003,0.990549,0.177587,0.2974,0.082,0.0528,0.0001,0
2023-09-02 11:00:00,0.1115,1.4583,0.79085,1.1592,0.0,0.0024,0.0022,0.0002,0.980115,0.109313,0.2974,0.082,0.0325,0.0002,0
2023-09-02 12:00:00,0.1355,2.1195,0.93922,1.7865,0.0,0.0032,0.0032,0.0004,0.976454,0.13231,0.2974,0.082,0.0393,0.0003,0
2023-09-02 13:00:00,0.1752,2.2324,1.0,1.8606,0.0041,0.0061,0.0029,0.0005,0.983508,0.172268,0.2974,0.082,0.0512,0.0005,0
2023-09-02 14:00:00,0.1998,0.3371,1.0,0.0,0.0131,0.0066,0.0005,0.0001,0.997342,0.199313,0.2974,0.082,0.0593,0.0005,0
2023-09-02 15:00:00,0.1313,0.2714,1.0,0.0002,0.013,0.0066,0.0006,0.0001,0.99574,0.130784,0.2974,0.082,0.0389,0.0005,0
2023-09-02 16:00:00,0.1149,0.2551,1.0,0.0001,0.0131,0.0068,0.0007,0.0001,0.994204,0.11424,0.2974,0.082,0.034,0.0006,0
2023-09-02 17:00:00,0.1409,0.2844,1.0,0.0003,0.0132,0.0074,0.0015,0.0002,0.989539,0.139401,0.2974,0.082,0.0415,0.0006,0
2023-09-02 18:00:00,0.625,0.7706,1.0,0.0003,0.013,0.0077,0.0018,0.0012,0.99704,0.623119,0.2974,0.082,0.1853,0.0006,0
2023-09-02 19:00:00,0.1468,0.2841,1.0,0.0001,0.013,0.0067,0.0006,0.0001,0.99571,0.146183,0.2974,0.082,0.0435,0.0006,0
2023-09-02 20:00:00,0.114,0.2533,1.0,0.0001,0.0144,0.0081,0.0015,0.0002,0.986916,0.112478,0.2974,0.082,0.0335,0.0007,0
2023-09-02 21:00:00,0.1089,0.192,1.0,0.0001,0.022,0.0054,0.0453,0.0049,0.584314,0.063617,0.2974,0.082,0.0189,0.0004,0
2023-09-02 22:00:00,0.3877,0.0055,0.99991,0.0,0.4739,0.0015,0.0114,0.0044,0.970576,0.376311,0.2974,0.082,0.1119,0.0001,0
2023-09-02 23:00:00,0.4269,0.0,0.97294,0.0006,0.5199,0.0018,0.0037,0.0016,0.991436,0.423281,0.2974,0.082,0.1259,0.0001,0
2023-09-03 00:00:00,0.1155,0.0,0.95608,0.0047,0.1885,0.0038,0.0158,0.0018,0.863665,0.09978,0.2974,0.082,0.0297,0.0003,0
2023-09-03 01:00:00,0.1153,0.0,0.93922,0.0052,0.1885,0.0037,0.0153,0.0018,0.86766,0.100079,0.2974,0.082,0.0298,0.0003,0
2023-09-03 02:00:00,0.1692,0.0,0.91561,0.0019,0.2554,0.0024,0.0074,0.0013,0.956153,0.161739,0.2974,0.082,0.0481,0.0002,0
2023-09-03 03:00:00,0.6606,0.0,0.85155,0.0001,0.7545,0.0017,0.0017,0.0011,0.997428,0.658863,0.2974,0.082,0.1959,0.0001,0
2023-09-03 04:00:00,0.1277,0.0,0.83131,0.0036,0.2051,0.0032,0.0121,0.0015,0.905218,0.115585,0.2974,0.082,0.0344,0.0003,0
2023-09-03 05:00:00,0.1122,0.0,0.81445,0.0045,0.1882,0.0038,0.0154,0.0017,0.862712,0.096812,0.2974,0.082,0.0288,0.0003,0
2023-09-03 06:00:00,0.1412,0.0,0.79422,0.0032,0.2231,0.0035,0.012,0.0017,0.914697,0.129115,0.2974,0.082,0.0384,0.0003,0
2023-09-03 07:00:00,0.1924,0.0,0.77062,0.0,0.2878,0.001,0.001,0.0002,0.994672,0.191412,0.2974,0.082,0.0569,0.0001,0
2023-09-03 08:00:00,1.1187,0.0,0.66609,0.0015,1.2034,0.0027,0.0066,0.0074,0.9941,1.112118,0.2974,0.082,0.3307,0.0002,0
2023-09-03 09:00:00,0.1118,0.1617,0.6526,0.0216,0.054,0.0022,0.0054,0.0006,0.951788,0.106362,0.2974,0.082,0.0316,0.0002,0
2023-09-03 10:00:00,0.1119,0.5921,0.67957,0.261,0.0084,0.0017,0.0016,0.0002,0.985924,0.110331,0.2974,0.082,0.0328,0.0001,0
2023-09-03 11:00:00,0.1935,1.6931,0.78748,1.3046,0.0004,0.0036,0.0026,0.0005,0.986527,0.190924,0.2974,0.082,0.0568,0.0003,0
2023-09-03 12:00:00,0.1929,2.7155,0.97631,2.3102,0.0,0.0034,0.0034,0.0007,0.982335,0.189529,0.2974,0.082,0.0564,0.0003,0
2023-09-03 13:00:00,0.1296,1.6654,1.0,1.3551,0.0063,0.0065,0.003,0.0004,0.976466,0.126544,0.2974,0.082,0.0376,0.0005,0
2023-09-03 14:00:00,0.1293,0.2655,1.0,0.0,0.013,0.0066,0.0007,0.0001,0.994889,0.128683,0.2974,0.082,0.0383,0.0005,0
2023-09-03 15:00:00,0.1715,0.3159,1.0,0.0003,0.0131,0.0069,0.001,0.0002,0.994329,0.170527,0.2974,0.082,0.0507,0.0006,0
2023-09-03 16:00:00,0.1923,0.3332,1.0,0.0,0.013,0.0067,0.0006,0.0001,0.996714,0.191649,0.2974,0.082,0.057,0.0005,0
2023-09-03 17:00:00,0.5782,0.7207,1.0,0.0001,0.0131,0.008,0.002,0.0011,0.996615,0.576199,0.2974,0.082,0.1714,0.0007,0
2023-09-03 18:00:00,0.1132,0.2498,1.0,0.0001,0.013,0.0067,0.0006,0.0001,0.994278,0.112509,0.2974,0.082,0.0335,0.0005,0
2023-09-03 19:00:00,0.1429,0.2831,1.0,0.0006,0.013,0.0071,0.0012,0.0002,0.99147,0.141656,0.2974,0.082,0.0421,0.0006,0
2023-09-03 20:00:00,0.1944,0.3333,1.0,0.0004,0.0132,0.007,0.0009,0.0002,0.995534,0.193538,0.2974,0.082,0.0576,0.0006,0
2023-09-03 21:00:00,0.1545,0.2412,1.0,0.0001,0.0555,0.004,0.0015,0.0002,0.990205,0.153018,0.2974,0.082,0.0455,0.0003,0
2023-09-03 22:00:00,0.5463,0.016,0.99991,0.004,0.621,0.0035,0.0101,0.0055,0.981498,0.536235,0.2974,0.082,0.1595,0.0003,0
2023-09-03 23:00:00,0.1111,0.0,0.98642,0.0046,0.1865,0.0037,0.0153,0.0017,0.862227,0.095788,0.2974,0.082,0.0285,0.0003,0
2023-09-04 00:00:00,0.1964,0.0,0.96282,0.0003,0.2877,0.0015,0.0023,0.0005,0.988327,0.194145,0.2974,0.082,0.0577,0.0001,0
2023-09-04 01:00:00,0.1872,0.0,0.93584,0.0003,0.2819,0.0012,0.0023,0.0004,0.987974,0.184998,0.2974,0.082,0.055,0.0001,0
2023-09-04 02:00:00,0.3228,0.0,0.89875,0.0032,0.4027,0.0034,0.0126,0.0041,0.96086,0.310147,0.2974,0.082,0.0922,0.0003,0
2023-09-04 03:00:00,0.392,0.0,0.85829,0.0034,0.4734,0.0036,0.0126,0.005,0.967774,0.379397,0.2974,0.082,0.1128,0.0003,0
2023-09-04 04:00:00,0.1681,0.0,0.83469,0.002,0.2555,0.0026,0.0078,0.0013,0.953479,0.160244,0.2974,0.082,0.0477,0.0002,0
2023-09-04 05:00:00,0.1926,0.0,0.81108,0.0,0.2877,0.001,0.001,0.0002,0.99495,0.191621,0.2974,0.082,0.057,0.0001,0
2023-09-04 06:00:00,0.1361,0.0,0.79085,0.0027,0.2202,0.0028,0.011,0.0015,0.919414,0.125155,0.2974,0.082,0.0372,0.0002,0
2023-09-04 07:00:00,0.6038,0.0,0.73015,0.0025,0.6882,0.0033,0.0105,0.0063,0.982626,0.593261,0.2974,0.082,0.1764,0.0003,0
2023-09-04 08:00:00,0.1217,0.0059,0.71329,0.0027,0.1231,0.0019,0.0509,0.0062,0.581581,0.070753,0.2974,0.082,0.021,0.0002,0
2023-09-04 09:00:00,0.5016,0.2994,0.67957,0.0134,0.3076,0.0016,0.0017,0.0008,0.996698,0.499969,0.2974,0.082,0.1487,0.0001,0
2023-09-04 10:00:00,0.6929,1.4154,0.72678,0.7195,0.1549,0.0031,0.0103,0.0071,0.985145,0.682613,0.2974,0.082,0.203,0.0003,0
2023-09-04 11:00:00,0.1192,2.1868,0.88527,1.8687,0.0,0.0022,0.0021,0.0003,0.982327,0.117081,0.2974,0.082,0.0348,0.0002,0
2023-09-04 12:00:00,0.1325,3.0436,1.0,2.4854,0.0003,0.2101,0.0022,0.0003,0.983081,0.130228,0.2974,0.082,0.0387,0.0172,0
2023-09-04 13:00:00,0.1985,4.1165,1.0,0.0002,0.013,3.7301,0.0,0.0,1.0,0.1985,0.2974,0.082,0.059,0.3059,0
2023-09-04 14:00:00,0.2774,4.7663,1.0,0.0001,0.013,4.2809,0.0,0.0,1.0,0.277406,0.2974,0.082,0.0825,0.351,0
2023-09-04 15:00:00,0.208,5.1436,1.0,0.0001,0.013,4.7002,0.0,0.0,1.0,0.208,0.2974,0.082,0.0619,0.3854,0
2023-09-04 16:00:00,0.1636,4.9473,1.0,0.0001,0.013,4.5378,0.0,0.0,1.0,0.163625,0.2974,0.082,0.0487,0.3721,0
2023-09-04 17:00:00,0.3252,4.5412,1.0,0.0,0.013,3.9842,0.0,0.0,1.0,0.325219,0.2974,0.082,0.0967,0.3267,0
2023-09-04 18:00:00,1.1728,4.521,1.0,0.0002,0.013,3.1227,0.0,0.0,0.999991,1.172771,0.2974,0.082,0.3488,0.2561,0
2023-09-04 19:00:00,0.8006,3.9552,1.0,0.0,0.0131,2.9488,0.0,0.0,1.0,0.800562,0.2974,0.082,0.2381,0.2418,0
2023-09-04 20:00:00,0.5773,2.875,1.0,0.0,0.0131,2.1275,0.0,0.0,1.0,0.57725,0.2974,0.082,0.1717,0.1745,0
2023-09-04 21:00:00,0.7336,1.0161,0.99991,0.0004,0.3848,0.5232,0.0067,0.0049,0.990836,0.726902,0.2974,0.082,0.2162,0.0429,0
2023-09-04 22:00:00,1.1298,0.0121,0.92573,0.0,1.2177,0.0128,0.013,0.0147,0.988522,1.116845,0.2974,0.082,0.3321,0.001,0
2023-09-04 23:00:00,0.5612,0.0,0.86841,0.0,0.6538,0.0027,0.0025,0.0014,0.995574,0.558673,0.2974,0.082,0.1661,0.0002,0
2023-09-05 00:00:00,0.1928,0.0,0.8448,0.001,0.2846,0.0021,0.0054,0.001,0.972148,0.187473,0.2974,0.082,0.0558,0.0002,0
2023-09-05 01:00:00,0.1228,0.0,0.82457,0.0029,0.203,0.0037,0.0139,0.0017,0.887187,0.108985,0.2974,0.082,0.0324,0.0003,0
2023-09-05 02:00:00,0.122,0.0,0.80771,0.0032,0.1995,0.0038,0.0143,0.0017,0.883093,0.107737,0.2974,0.082,0.032,0.0003,0
2023-09-05 03:00:00,0.6349,0.0,0.74364,0.0003,0.7262,0.0022,0.0026,0.0017,0.995879,0.632259,0.2974,0.082,0.188,0.0002,0
2023-09-05 04:00:00,0.1973,0.0,0.72004,0.0,0.2888,0.001,0.001,0.0002,0.994957,0.196349,0.2974,0.082,0.0584,0.0001,0
2023-09-05 05:00:00,0.1617,0.0,0.69643,0.0015,0.2459,0.0023,0.0073,0.0012,0.954758,0.154402,0.2974,0.082,0.0459,0.0002,0
2023-09-05 06:00:00,0.124,0.0,0.67957,0.0027,0.2004,0.0037,0.0136,0.0017,0.890204,0.110413,0.2974,0.082,0.0328,0.0003,0
2023-09-05 07:00:00,0.2912,0.0,0.64248,0.0023,0.3708,0.0038,0.0119,0.0035,0.959265,0.279296,0.2974,0.082,0.0831,0.0003,0
2023-09-05 08:00:00,1.3625,0.0001,0.51435,0.0,1.4508,0.0029,0.0029,0.0039,0.997898,1.359636,0.2974,0.082,0.4044,0.0002,0
2023-09-05 09:00:00,1.7432,0.2089,0.36261,0.0562,1.7192,0.023,0.0239,0.0417,0.986282,1.719274,0.2974,0.082,0.5113,0.0019,1
2023-09-05 10:00:00,0.1935,1.6976,0.47388,1.295,0.0,0.0023,0.0022,0.0004,0.988606,0.191326,0.2974,0.082,0.0569,0.0002,0
