all_grouper,hausverbrauch_v,solarproduktion_v,batterie_ladezustand_p,batterie_laden_v,batterie_entladen_v,netz_einspeisung_v,netz_bezug_v,eigenstrom_v,eigenstrom_p,startTimestamp,hourTimestamp,dayTimestamp,weekTimestamp,monthTimestamp,yearTimestamp,kosten_strompreis_e,kosten_einspeisepreis_e,kosten_strom_g,kosten_einspeise_g,kosten_batterie_g
1,19.893125,2.623625,0.0,0.85375,0.5813125,0.0064375,18.9935625,0.8995631906986238,0.045219802856445314,2023-11-14 00:00:00,2023-11-14 00:00,2023-11-14,2023-11-13,2023-11-01,2023-01-01,0.2974,0.082,0.2675300929137707,0.000527875,0.2428898375
1,15.819,6.3785,0.0,3.3125,2.8364375,0.06671875,11.69590625,4.123093598556519,0.26064186096191405,2023-11-15 00:00:00,2023-11-15 00:00,2023-11-15,2023-11-13,2023-11-01,2023-01-01,0.2974,0.082,1.2262080362107086,0.0054709375,1.1151815125
1,21.719,2.5405,0.0,0.5996875,0.2996875,0.00103125,20.73671875,0.9822813448333741,0.045226821899414064,2023-11-16 00:00:00,2023-11-16 00:00,2023-11-16,2023-11-13,2023-11-01,2023-01-01,0.2974,0.082,0.2921304719534455,8.45625e-05,0.1383014375
1,23.505125,7.400875,0.0,2.45825,2.400625,0.030125,17.941,5.564125328178406,0.23671966552734375,2023-11-17 00:00:00,2023-11-17 00:00,2023-11-17,2023-11-13,2023-11-01,2023-01-01,0.2974,0.082,1.654770872600258,0.0024702500000000002,0.915522375
1,22.704125,2.1935,0.0,0.872,0.5910625,0.0018125,22.19359375,0.5105310187911988,0.02248626708984375,2023-11-18 00:00:00,2023-11-18 00:00,2023-11-18,2023-11-13,2023-11-01,2023-01-01,0.2974,0.082,0.1518319249885025,0.00014862500000000002,0.24728598750000003
1,13.70025,4.341,0.0,1.27025,0.943625,0.01478125,11.16421875,2.53603049949646,0.18510833740234375,2023-11-19 00:00:00,2023-11-19 00:00,2023-11-19,2023-11-13,2023-11-01,2023-01-01,0.2974,0.082,0.7542154705502472,0.0012120625,0.384794575
1,19.457875,5.067875,0.0,1.6143125,1.230875,0.04325,16.27896875,3.178906872739792,0.16337379455566406,2023-11-20 00:00:00,2023-11-20 00:00,2023-11-20,2023-11-20,2023-11-01,2023-01-01,0.2974,0.082,0.9454069039528141,0.0035464999999999997,0.49843585
1,17.81225,2.723375,0.0,0.327,0.3065625,0.0035,16.3495,1.4627511240005493,0.08212051391601563,2023-11-21 00:00:00,2023-11-21 00:00,2023-11-21,2023-11-20,2023-11-01,2023-01-01,0.2974,0.082,0.43502218427776335,0.00028700000000000004,0.1179856875
1,23.2495,12.29075,0.0,6.4385,5.747375,0.1716875,13.96484375,9.284655329055786,0.39934860229492186,2023-11-22 00:00:00,2023-11-22 00:00,2023-11-22,2023-11-20,2023-11-01,2023-01-01,0.2974,0.082,2.7612564948611906,0.014078375,2.237226325
1,19.673375,0.26225,0.0,0.5538125,0.3118125,0.0,20.426125,0.0,0.0,2023-11-23 00:00:00,2023-11-23 00:00,2023-11-23,2023-11-20,2023-11-01,2023-01-01,0.2974,0.082,0.0,0.0,0.1381456625
1,22.124125,4.02,0.0,1.2080625,1.2755625,0.01746875,19.4528125,2.6713135610866545,0.12074211120605469,2023-11-24 00:00:00,2023-11-24 00:00,2023-11-24,2023-11-20,2023-11-01,2023-01-01,0.2974,0.082,0.794448653067171,0.0014324375000000001,0.4784134125
1,20.8085,2.620125,0.0,1.1465625,0.8669375,0.0071875,19.89325,0.9152488671874999,0.043984375,2023-11-25 00:00:00,2023-11-25 00:00,2023-11-25,2023-11-20,2023-11-01,2023-01-01,0.2974,0.082,0.27219501310156247,0.0005893750000000001,0.3518453375
1,17.883125,2.484625,0.0,1.2426875,0.811125,0.01084375,17.082625,0.8005001501083374,0.04476287841796875,2023-11-26 00:00:00,2023-11-26 00:00,2023-11-26,2023-11-20,2023-11-01,2023-01-01,0.2974,0.082,0.23806874464221955,0.0008891875,0.34312895
1,24.741375,0.887625,0.0,0.8565625,0.575,0.0016875,25.246125,0.0,0.0,2023-11-27 00:00:00,2023-11-27 00:00,2023-11-27,2023-11-27,2023-11-01,2023-01-01,0.2974,0.082,0.0,0.00013837500000000002,0.241243125
1,31.74975,0.247,0.0,0.57325,0.308875,0.0,32.4756875,0.0,0.0,2023-11-28 00:00:00,2023-11-28 00:00,2023-11-28,2023-11-27,2023-11-01,2023-01-01,0.2974,0.082,0.0,0.0,0.138865925
1,30.986875,0.7685,0.0,0.9165,0.5778125,0.0089375,31.5201875,0.0,0.0,2023-11-29 00:00:00,2023-11-29 00:00,2023-11-29,2023-11-27,2023-11-01,2023-01-01,0.2974,0.082,0.0,0.000732875,0.24699443749999997
1,26.418875,8.55175,0.0,5.63725,5.2755,0.22315625,20.345375,6.0734992537117005,0.22989242553710937,2023-11-30 00:00:00,2023-11-30 00:00,2023-11-30,2023-11-27,2023-11-01,2023-01-01,0.2974,0.082,1.8062586780538596,0.0182988125,2.0311882
1,29.126875,0.804,0.0,0.7865,0.5914375,0.00065625,29.7646875,0.0,0.0,2023-12-01 00:00:00,2023-12-01 00:00,2023-12-01,2023-11-27,2023-12-01,2023-01-01,0.2974,0.082,0.0,5.381250000000001e-05,0.24038651249999998
1,24.48725,7.030125,0.0,3.766375,3.2724375,0.02753125,19.58975,4.897498573951721,0.20000198364257812,2023-12-02 00:00:00,2023-12-02 00:00,2023-12-02,2023-11-27,2023-12-01,2023-01-01,0.2974,0.082,1.4565160758932418,0.0022575625,1.2820656625
1,27.126375,8.144875,0.0,3.6530625,3.1680625,0.045375,21.03675,6.08962614944458,0.224490966796875,2023-12-03 00:00:00,2023-12-03 00:00,2023-12-03,2023-11-27,2023-12-01,2023-01-01,0.2974,0.082,1.8110548168448182,0.00372075,1.2417329125
1,32.82925,2.8415,0.0,0.6915625,0.293,0.00584375,31.73625,1.092999224243164,0.03329345703125,2023-12-04 00:00:00,2023-12-04 00:00,2023-12-04,2023-12-04,2023-12-01,2023-01-01,0.2974,0.082,0.325057969289917,0.0004791875,0.143846325
1,23.538875,3.44525,0.0,0.2838125,0.3061875,0.01303125,21.572,1.966874934282303,0.08355857849121094,2023-12-05 00:00:00,2023-12-05 00:00,2023-12-05,2023-12-04,2023-12-01,2023-01-01,0.2974,0.082,0.5849486054555569,0.0010685625,0.1143327875
1,30.796125,1.017,0.0,0.671,0.2905,0.0,31.2498125,0.0,0.0,2023-12-06 00:00:00,2023-12-06 00:00,2023-12-06,2023-12-04,2023-12-01,2023-01-01,0.2974,0.082,0.0,0.0,0.1414167
1,21.88875,12.893625,0.0,7.1409375,6.8000625,0.079375,11.5264375,10.362312971162797,0.47340816497802735,2023-12-07 00:00:00,2023-12-07 00:00,2023-12-07,2023-12-04,2023-12-01,2023-01-01,0.2974,0.082,3.081751877623816,0.006508750000000001,2.6078954625
1,22.346375,1.373125,0.0,0.6345,0.285,0.00196875,22.51975,0.0,0.0,2023-12-08 00:00:00,2023-12-08 00:00,2023-12-08,2023-12-04,2023-12-01,2023-01-01,0.2974,0.082,0.0,0.00016143750000000001,0.136788
1,15.585375,3.56625,0.0,1.086,0.94725,0.01221875,13.4854375,2.0999376032066346,0.13473770141601563,2023-12-09 00:00:00,2023-12-09 00:00,2023-12-09,2023-12-04,2023-12-01,2023-01-01,0.2974,0.082,0.6245214431936531,0.0010019375,0.37076415
1,17.785875,2.850625,0.0,1.67025,1.2115625,0.02884375,16.7314375,1.054437835636139,0.059285125732421874,2023-12-10 00:00:00,2023-12-10 00:00,2023-12-10,2023-12-04,2023-12-01,2023-01-01,0.2974,0.082,0.3135898123181877,0.0023651875,0.4972791875
1,20.601625,1.4825,0.0,0.669625,0.2893125,0.00040625,20.79375,0.0,0.0,2023-12-11 00:00:00,2023-12-11 00:00,2023-12-11,2023-12-11,2023-12-01,2023-01-01,0.2974,0.082,0.0,3.3312499999999997e-05,0.1409507875
1,19.738375,5.647,0.0,2.5059375,2.4513125,0.0495625,15.63725,4.101125083599091,0.20777420043945313,2023-12-12 00:00:00,2023-12-12 00:00,2023-12-12,2023-12-11,2023-12-01,2023-01-01,0.2974,0.082,1.2196745998623697,0.004064125,0.9345072125
1,20.2375,2.6595,0.0,0.952625,0.58275,0.00809375,19.3239375,0.9135624256134033,0.04514205932617187,2023-12-13 00:00:00,2023-12-13 00:00,2023-12-13,2023-12-11,2023-12-01,2023-01-01,0.2974,0.082,0.2716934653774261,0.0006636875,0.2514251
1,19.026125,0.256,0.0,0.6159375,0.305875,0.0,19.7446875,0.0,0.0,2023-12-14 00:00:00,2023-12-14 00:00,2023-12-14,2023-12-11,2023-12-01,2023-01-01,0.2974,0.082,0.0,0.0,0.1414741
1,21.94475,2.051875,0.0,0.5168125,0.294375,6.25e-05,21.3734375,0.5713115555953979,0.026034088134765626,2023-12-15 00:00:00,2023-12-15 00:00,2023-12-15,2023-12-11,2023-12-01,2023-01-01,0.2974,0.082,0.16990805663407135,5.125e-06,0.12992575
1,23.95325,3.44225,0.0,0.2723125,0.30475,0.00228125,21.7444375,2.2088115802764894,0.09221343994140625,2023-12-16 00:00:00,2023-12-16 00:00,2023-12-16,2023-12-11,2023-12-01,2023-01-01,0.2974,0.082,0.6569005639742279,0.0001870625,0.11296227500000001
1,24.59725,4.739625,0.0,1.5703125,1.2886875,0.05303125,21.5949375,3.002312500953674,0.12205886840820312,2023-12-17 00:00:00,2023-12-17 00:00,2023-12-17,2023-12-11,2023-12-01,2023-01-01,0.2974,0.082,0.8928877377836226,0.0043485625,0.5120212875
1,25.673,4.32275,0.0,1.367375,1.073,0.04575,22.9998125,2.673187022399902,0.10412445068359374,2023-12-18 00:00:00,2023-12-18 00:00,2023-12-18,2023-12-18,2023-12-01,2023-01-01,0.2974,0.082,0.7950058204617308,0.0037515,0.43123495
1,21.39175,1.067875,0.0,0.927125,0.5741875,0.002125,21.719375,0.0,0.0,2023-12-19 00:00:00,2023-12-19 00:00,2023-12-19,2023-12-18,2023-12-01,2023-01-01,0.2974,0.082,0.0,0.00017425,0.24678761249999998
1,23.77875,0.56675,0.0,0.663625,0.308375,0.0,24.644125,0.0,0.0,2023-12-20 00:00:00,2023-12-20 00:00,2023-12-20,2023-12-18,2023-12-01,2023-01-01,0.2974,0.082,0.0,0.0,0.14612797500000002
1,18.878,0.46275,0.0,0.324375,0.3040625,0.0,19.13725,0.0,0.0,2023-12-21 00:00:00,2023-12-21 00:00,2023-12-21,2023-12-18,2023-12-01,2023-01-01,0.2974,0.082,0.0,0.0,0.11702693750000001
1,19.5785,1.026875,0.0,0.8643125,0.59,0.014875,20.1425,0.0,0.0,2023-12-22 00:00:00,2023-12-22 00:00,2023-12-22,2023-12-18,2023-12-01,2023-01-01,0.2974,0.082,0.0,0.00121975,0.246339625
1,22.49275,0.203125,0.0,0.51125,0.311125,0.0,23.149375,0.0,0.0,2023-12-23 00:00:00,2023-12-23 00:00,2023-12-23,2023-12-18,2023-12-01,2023-01-01,0.2974,0.082,0.0,0.0,0.13445107499999998
1,20.49675,0.64,0.0,0.70125,0.312875,0.0,21.4105,0.0,0.0,2023-12-24 00:00:00,2023-12-24 00:00,2023-12-24,2023-12-18,2023-12-01,2023-01-01,0.2974,0.082,0.0,0.0,0.15055152500000002
1,15.95175,0.835625,0.0,0.6015625,0.2911875,0.0,16.4055,0.0,0.0,2023-12-25 00:00:00,2023-12-25 00:00,2023-12-25,2023-12-25,2023-12-01,2023-01-01,0.2974,0.082,0.0,0.0,0.1359272875
1,13.7635,3.57725,0.0,1.36875,1.3964375,0.027125,11.56875,2.1947496438980103,0.1594615936279297,2023-12-26 00:00:00,2023-12-26 00:00,2023-12-26,2023-12-25,2023-12-01,2023-01-01,0.2974,0.082,0.6527185440952683,0.00222425,0.5275380125
1,22.015,2.0505,0.0,0.8916875,0.5735,0.0125625,21.544125,0.47087564239501956,0.02138885498046875,2023-12-27 00:00:00,2023-12-27 00:00,2023-12-27,2023-12-25,2023-12-01,2023-01-01,0.2974,0.082,0.14003841604827882,0.001030125,0.24367727500000003
1,21.177,4.045125,0.0,1.0170625,0.581125,0.0065625,18.899875,2.2771253004455567,0.10752822875976563,2023-12-28 00:00:00,2023-12-28 00:00,2023-12-28,2023-12-25,2023-12-01,2023-01-01,0.2974,0.082,0.6772170643525086,0.000538125,0.2562257
1,20.942,0.945,0.0,0.2334375,0.3063125,0.000125,21.055375,0.0,0.0,2023-12-29 00:00:00,2023-12-29 00:00,2023-12-29,2023-12-25,2023-12-01,2023-01-01,0.2974,0.082,0.0,1.025e-05,0.1102392125
1,21.66975,4.79575,0.0,1.533,1.3356875,0.0134375,18.553625,3.1161243342590335,0.1438006591796875,2023-12-30 00:00:00,2023-12-30 00:00,2023-12-30,2023-12-25,2023-12-01,2023-01-01,0.2974,0.082,0.9267353770086365,0.001101875,0.5229394625
1,28.24275,2.0155,0.0,0.909125,0.572,0.018,27.79625,0.44649884674072265,0.015809326171875,2023-12-31 00:00:00,2023-12-31 00:00,2023-12-31,2023-12-25,2023-12-01,2023-01-01,0.2974,0.082,0.13278875702069093,0.0014759999999999999,0.24466105
1,21.93475,1.8005,0.0,0.8529375,0.5854375,0.0016875,21.5595,0.3752496995544434,0.0171075439453125,2024-01-01 00:00:00,2024-01-01 00:00,2024-01-01,2024-01-01,2024-01-01,2024-01-01,0.3093,0.082,0.11606473207218936,0.00013837500000000002,0.25101669375
1,22.04325,0.847125,0.0,0.8095,0.5895625,0.003375,22.495375,0.0,0.0,2024-01-02 00:00:00,2024-01-02 00:00,2024-01-02,2024-01-01,2024-01-01,2024-01-01,0.3093,0.082,0.0,0.00027675000000000003,0.24873068125000003
1,20.96275,2.169875,0.0,0.86325,0.58925,0.009,20.239,0.7237500111198425,0.03452552795410156,2024-01-03 00:00:00,2024-01-03 00:00,2024-01-03,2024-01-01,2024-01-01,2024-01-01,0.3093,0.082,0.2238558784393673,0.0007379999999999999,0.253041525
1,20.38775,1.349375,0.0,0.8135625,0.583375,0.01084375,20.5415,0.0,0.0,2024-01-04 00:00:00,2024-01-04 00:00,2024-01-04,2024-01-01,2024-01-01,2024-01-01,0.3093,0.082,0.0,0.0008891875,0.24715001250000002
1,23.51325,2.0315,0.0,0.8431875,0.597125,0.00309375,23.079625,0.4336260063171386,0.0184417724609375,2024-01-05 00:00:00,2024-01-05 00:00,2024-01-05,2024-01-01,2024-01-01,2024-01-01,0.3093,0.082,0.13412052375389097,0.0002536875,0.2538321375
1,23.968,0.52425,0.0,0.7044375,0.3045625,0.0,24.876,0.0,0.0,2024-01-06 00:00:00,2024-01-06 00:00,2024-01-06,2024-01-01,2024-01-01,2024-01-01,0.3093,0.082,0.0,0.0,0.15196505625
1,31.13975,0.983875,0.0,0.6085,0.286625,0.0,31.4865,0.0,0.0,2024-01-07 00:00:00,2024-01-07 00:00,2024-01-07,2024-01-01,2024-01-01,2024-01-01,0.3093,0.082,0.0,0.0,0.13855011250000002
1,35.965,13.174,0.0,4.32375,4.2235625,0.1356875,24.731875,11.233124674987794,0.31233489990234375,2024-01-08 00:00:00,2024-01-08 00:00,2024-01-08,2024-01-08,2024-01-01,2024-01-01,0.3093,0.082,3.474405461973725,0.011126374999999999,1.66089538125
1,39.05675,16.525625,0.3218000030517578,14.3799375,9.571125,9.080875,31.3765,7.680251003036499,0.19664337158203124,2024-01-09 00:00:00,2024-01-09 00:00,2024-01-09,2024-01-08,2024-01-01,2024-01-01,0.3093,0.082,2.3755016352391896,0.74463175,4.1395038375
1,47.34125,7.54375,0.0,8.6636875,12.246375,5.763,34.232625,13.108627135658264,0.2768965148925781,2024-01-10 00:00:00,2024-01-10 00:00,2024-01-10,2024-01-08,2024-01-01,2024-01-01,0.3093,0.082,4.0544983730591015,0.472566,4.498226162500001
1,25.60625,15.30225,0.0,7.056375,6.5575625,0.17678125,12.805875,12.80037432861328,0.499892578125,2024-01-11 00:00:00,2024-01-11 00:00,2024-01-11,2024-01-08,2024-01-01,2024-01-01,0.3093,0.082,3.959155779840088,0.0144960625,2.60687683125
1,33.687,1.142,0.0,0.5958125,0.310375,0.0,33.7675,0.0,0.0,2024-01-12 00:00:00,2024-01-12 00:00,2024-01-12,2024-01-08,2024-01-01,2024-01-01,0.3093,0.082,0.0,0.0,0.1448556125
1,24.58975,0.912,0.0,0.5968125,0.31075,0.00034375,24.876375,0.0,0.0,2024-01-13 00:00:00,2024-01-13 00:00,2024-01-13,2024-01-08,2024-01-01,2024-01-01,0.3093,0.082,0.0,2.81875e-05,0.1450536
1,32.397,0.09325,0.0,0.596125,0.310375,0.0,33.076625,0.0,0.0,2024-01-14 00:00:00,2024-01-14 00:00,2024-01-14,2024-01-08,2024-01-01,2024-01-01,0.3093,0.082,0.0,0.0,0.1448812375
1,25.82225,0.0045,0.0,0.593,0.31025,0.0,26.439625,0.0,0.0,2024-01-15 00:00:00,2024-01-15 00:00,2024-01-15,2024-01-15,2024-01-01,2024-01-01,0.3093,0.082,0.0,0.0,0.14458632500000002
1,32.6705,2.96,0.0,0.3853125,0.3053125,0.01571875,30.713625,1.9568750124359129,0.05989730834960937,2024-01-16 00:00:00,2024-01-16 00:00,2024-01-16,2024-01-15,2024-01-01,2024-01-01,0.3093,0.082,0.6052614413464279,0.0012889375000000002,0.12602878125
